Product_ID,Product_Name,Category,Brand,Price,Rating,Description,Seller,City,State,Stock_Quantity,Discount_Percentage
P04714,Allen Solly Clothin Model 9096,Clothing,Allen Solly,48292,4.9,Allen Solly clothing product with premium features.,Seller_482,Ahmedabad,Maharashtra,25,16
P04715,Samsung Home Appliance Model 3653,Home Appliances,Samsung,27789,3.4,Samsung home appliances product with premium features.,Seller_66,Kolkata,Tamil Nadu,292,24
P04716,Puma Footwea Model 6992,Footwear,Puma,5466,3.3,Puma footwear product with premium features.,Seller_128,Kolkata,Gujarat,279,68
P04717,Puma Clothin Model 5993,Clothing,Puma,131298,4,Puma clothing product with premium features.,Seller_355,Delhi,West Bengal,311,8
P04718,Whirlpool Home Appliance Model 2930,Home Appliances,Whirlpool,98448,3.1,Whirlpool home appliances product with premium features.,Seller_303,Chennai,Gujarat,211,10
P04719,Bata Footwea Model 6073,Footwear,Bata,88378,4.1,Bata footwear product with premium features.,Seller_81,Delhi,Delhi,354,47
P04720,Levis Clothin Model 9058,Clothing,Levis,85014,4.1,Levis clothing product with premium features.,Seller_343,Pune,Gujarat,459,55
P04721,HP Laptop Model 2579,Laptops,HP,39054,4.1,HP laptops product with premium features.,Seller_446,Delhi,Tamil Nadu,475,28
P04722,Lenovo Laptop Model 2454,Laptops,Lenovo,142687,4.7,Lenovo laptops product with premium features.,Seller_270,Ahmedabad,Maharashtra,191,24
P04723,Roadster Clothin Model 6816,Clothing,Roadster,79026,4,Roadster clothing product with premium features.,Seller_81,Kolkata,Tamil Nadu,340,39
P04724,Noise Electronic Model 4459,Electronics,Noise,108396,3.6,Noise electronics product with premium features.,Seller_185,Chennai,Maharashtra,232,19
P04725,Samsung Home Appliance Model 1782,Home Appliances,Samsung,2870,4.8,Samsung home appliances product with premium features.,Seller_63,Chennai,West Bengal,350,6
P04726,LG Home Appliance Model 8944,Home Appliances,LG,126176,3.6,LG home appliances product with premium features.,Seller_379,Hyderabad,Gujarat,479,44
P04727,Vivo Mobile Model 5644,Mobiles,Vivo,142626,3.2,Vivo mobiles product with premium features.,Seller_7,Chennai,Tamil Nadu,5,13
P04728,Apple Mobile Model 9210,Mobiles,Apple,110521,4,Apple mobiles product with premium features.,Seller_252,Hyderabad,Karnataka,255,55
P04729,Apple Mobile Model 3575,Mobiles,Apple,117355,4.1,Apple mobiles product with premium features.,Seller_396,Kolkata,Telangana,99,49
P04730,JBL Electronic Model 6467,Electronics,JBL,86936,3.5,JBL electronics product with premium features.,Seller_113,Bengaluru,Karnataka,418,56
P04731,Puma Footwea Model 9505,Footwear,Puma,107364,4.9,Puma footwear product with premium features.,Seller_102,Ahmedabad,Tamil Nadu,457,18
P04732,Asus Laptop Model 2889,Laptops,Asus,131894,3.2,Asus laptops product with premium features.,Seller_474,Mumbai,Karnataka,0,23
P04733,Asus Laptop Model 4854,Laptops,Asus,54493,4.1,Asus laptops product with premium features.,Seller_328,Ahmedabad,Delhi,147,40
P04734,Realme Mobile Model 2796,Mobiles,Realme,30525,4.2,Realme mobiles product with premium features.,Seller_5,Chennai,West Bengal,1,32
P04735,Adidas Footwea Model 6927,Footwear,Adidas,7225,4.2,Adidas footwear product with premium features.,Seller_443,Kolkata,Delhi,304,9
P04736,Allen Solly Clothin Model 9725,Clothing,Allen Solly,127913,3.9,Allen Solly clothing product with premium features.,Seller_500,Kolkata,Telangana,8,68
P04737,JBL Electronic Model 9612,Electronics,JBL,30406,4.2,JBL electronics product with premium features.,Seller_48,Ahmedabad,Gujarat,152,62
P04738,Sony Electronic Model 6471,Electronics,Sony,114551,3.7,Sony electronics product with premium features.,Seller_315,Ahmedabad,West Bengal,270,67
P04739,Roadster Clothin Model 7479,Clothing,Roadster,78795,4,Roadster clothing product with premium features.,Seller_305,Chennai,West Bengal,446,46
P04740,Nike Footwea Model 4109,Footwear,Nike,29981,4.6,Nike footwear product with premium features.,Seller_314,Hyderabad,Karnataka,135,49
P04741,OnePlus Mobile Model 4083,Mobiles,OnePlus,148275,3.6,OnePlus mobiles product with premium features.,Seller_174,Ahmedabad,Karnataka,244,61
P04742,Puma Footwea Model 3983,Footwear,Puma,115272,4.3,Puma footwear product with premium features.,Seller_41,Delhi,Delhi,259,35
P04743,Philips Home Appliance Model 7380,Home Appliances,Philips,97080,3.8,Philips home appliances product with premium features.,Seller_418,Mumbai,Gujarat,438,10
P04744,Philips Home Appliance Model 5541,Home Appliances,Philips,98160,4,Philips home appliances product with premium features.,Seller_446,Bengaluru,Delhi,374,23
P04745,LG Home Appliance Model 566,Home Appliances,LG,15958,3.6,LG home appliances product with premium features.,Seller_7,Chennai,Karnataka,179,14
P04746,Adidas Footwea Model 6322,Footwear,Adidas,84731,4.1,Adidas footwear product with premium features.,Seller_146,Pune,Karnataka,373,8
P04747,Samsung Home Appliance Model 4642,Home Appliances,Samsung,79706,4.9,Samsung home appliances product with premium features.,Seller_149,Kolkata,Delhi,440,60
P04748,Xiaomi Mobile Model 3187,Mobiles,Xiaomi,61717,3.5,Xiaomi mobiles product with premium features.,Seller_453,Pune,Gujarat,390,52
P04749,Levis Clothin Model 3412,Clothing,Levis,97779,4.8,Levis clothing product with premium features.,Seller_100,Chennai,Tamil Nadu,483,60
P04750,Roadster Clothin Model 8975,Clothing,Roadster,5577,4.1,Roadster clothing product with premium features.,Seller_416,Delhi,Tamil Nadu,95,15
P04751,Philips Home Appliance Model 101,Home Appliances,Philips,138015,4,Philips home appliances product with premium features.,Seller_251,Chennai,West Bengal,240,64
P04752,Sony Electronic Model 7900,Electronics,Sony,50196,3.9,Sony electronics product with premium features.,Seller_481,Kolkata,Delhi,24,60
P04753,Adidas Footwea Model 9619,Footwear,Adidas,135426,4.4,Adidas footwear product with premium features.,Seller_445,Kolkata,Gujarat,197,52
P04754,Apple Mobile Model 8284,Mobiles,Apple,149559,5,Apple mobiles product with premium features.,Seller_258,Chennai,Karnataka,499,1
P04755,Vivo Mobile Model 4889,Mobiles,Vivo,73028,5,Vivo mobiles product with premium features.,Seller_339,Pune,Telangana,360,17
P04756,Philips Home Appliance Model 2673,Home Appliances,Philips,7429,4.4,Philips home appliances product with premium features.,Seller_9,Ahmedabad,Tamil Nadu,118,23
P04757,Sony Electronic Model 6731,Electronics,Sony,93541,3.3,Sony electronics product with premium features.,Seller_265,Delhi,Karnataka,148,49
P04758,HP Laptop Model 5548,Laptops,HP,80066,4.3,HP laptops product with premium features.,Seller_378,Chennai,Telangana,255,15
P04759,OnePlus Mobile Model 7342,Mobiles,OnePlus,84050,3.4,OnePlus mobiles product with premium features.,Seller_283,Ahmedabad,Delhi,142,40
P04760,LG Home Appliance Model 9771,Home Appliances,LG,145282,3.9,LG home appliances product with premium features.,Seller_18,Hyderabad,Maharashtra,253,42
P04761,JBL Electronic Model 3384,Electronics,JBL,144640,4.6,JBL electronics product with premium features.,Seller_187,Bengaluru,West Bengal,200,43
P04762,Philips Home Appliance Model 2425,Home Appliances,Philips,114955,4,Philips home appliances product with premium features.,Seller_446,Chennai,Maharashtra,393,58
P04763,Boat Electronic Model 5821,Electronics,Boat,21813,4.6,Boat electronics product with premium features.,Seller_437,Pune,Telangana,310,53
P04764,Adidas Footwea Model 1162,Footwear,Adidas,33982,4.1,Adidas footwear product with premium features.,Seller_163,Kolkata,Tamil Nadu,124,70
P04765,Nike Footwea Model 3100,Footwear,Nike,127046,4.7,Nike footwear product with premium features.,Seller_267,Chennai,Delhi,230,19
P04766,Realme Mobile Model 9496,Mobiles,Realme,45033,3.6,Realme mobiles product with premium features.,Seller_115,Ahmedabad,Maharashtra,245,30
P04767,OnePlus Mobile Model 3249,Mobiles,OnePlus,148766,3.1,OnePlus mobiles product with premium features.,Seller_491,Chennai,Tamil Nadu,110,4
P04768,Puma Footwea Model 8322,Footwear,Puma,53825,5,Puma footwear product with premium features.,Seller_218,Mumbai,Telangana,226,20
P04769,Acer Laptop Model 6566,Laptops,Acer,111858,3.7,Acer laptops product with premium features.,Seller_212,Pune,Telangana,243,61
P04770,Allen Solly Clothin Model 9342,Clothing,Allen Solly,93550,3.9,Allen Solly clothing product with premium features.,Seller_125,Chennai,Karnataka,51,0
P04771,Wrogn Clothin Model 7987,Clothing,Wrogn,34597,3.7,Wrogn clothing product with premium features.,Seller_7,Hyderabad,Maharashtra,91,42
P04772,Boat Electronic Model 522,Electronics,Boat,142008,4.8,Boat electronics product with premium features.,Seller_413,Chennai,Tamil Nadu,229,19
P04773,Lenovo Laptop Model 8036,Laptops,Lenovo,132380,3.6,Lenovo laptops product with premium features.,Seller_185,Ahmedabad,West Bengal,76,5
P04774,LG Home Appliance Model 2605,Home Appliances,LG,75830,4.9,LG home appliances product with premium features.,Seller_9,Hyderabad,Maharashtra,189,7
P04775,Puma Footwea Model 9600,Footwear,Puma,64444,3.2,Puma footwear product with premium features.,Seller_195,Pune,Tamil Nadu,343,15
P04776,Nike Footwea Model 1508,Footwear,Nike,90286,4.3,Nike footwear product with premium features.,Seller_323,Kolkata,Telangana,45,29
P04777,JBL Electronic Model 372,Electronics,JBL,72517,3.9,JBL electronics product with premium features.,Seller_336,Chennai,Maharashtra,21,5
P04778,Allen Solly Clothin Model 9143,Clothing,Allen Solly,79170,3.1,Allen Solly clothing product with premium features.,Seller_329,Delhi,Delhi,320,61
P04779,OnePlus Mobile Model 9450,Mobiles,OnePlus,10034,4.9,OnePlus mobiles product with premium features.,Seller_197,Hyderabad,Tamil Nadu,404,39
P04780,Samsung Home Appliance Model 5540,Home Appliances,Samsung,114880,4.3,Samsung home appliances product with premium features.,Seller_379,Pune,West Bengal,115,50
P04781,Acer Laptop Model 3664,Laptops,Acer,106060,3.6,Acer laptops product with premium features.,Seller_72,Delhi,Karnataka,185,41
P04782,LG Home Appliance Model 8038,Home Appliances,LG,10360,4,LG home appliances product with premium features.,Seller_114,Bengaluru,Karnataka,33,37
P04783,Sony Electronic Model 4370,Electronics,Sony,71640,4.3,Sony electronics product with premium features.,Seller_447,Kolkata,Telangana,359,31
P04784,Boat Electronic Model 765,Electronics,Boat,9438,3.5,Boat electronics product with premium features.,Seller_109,Pune,Karnataka,359,70
P04785,Philips Home Appliance Model 8223,Home Appliances,Philips,43740,4.7,Philips home appliances product with premium features.,Seller_54,Hyderabad,Maharashtra,351,48
P04786,Vivo Mobile Model 7268,Mobiles,Vivo,13649,4.1,Vivo mobiles product with premium features.,Seller_258,Ahmedabad,Delhi,37,63
P04787,Apple Mobile Model 8309,Mobiles,Apple,30630,4.8,Apple mobiles product with premium features.,Seller_497,Kolkata,Tamil Nadu,466,13
P04788,HP Laptop Model 3865,Laptops,HP,143317,3.6,HP laptops product with premium features.,Seller_309,Mumbai,West Bengal,92,70
P04789,Realme Mobile Model 995,Mobiles,Realme,26814,3.8,Realme mobiles product with premium features.,Seller_167,Hyderabad,Telangana,197,19
P04790,Wrogn Clothin Model 3895,Clothing,Wrogn,29581,3.3,Wrogn clothing product with premium features.,Seller_179,Bengaluru,Telangana,55,16
P04791,Bata Footwea Model 9823,Footwear,Bata,131522,3.9,Bata footwear product with premium features.,Seller_89,Delhi,Gujarat,387,45
P04792,Puma Footwea Model 8100,Footwear,Puma,73724,3.7,Puma footwear product with premium features.,Seller_285,Pune,West Bengal,288,64
P04793,Philips Home Appliance Model 2061,Home Appliances,Philips,122522,4.8,Philips home appliances product with premium features.,Seller_334,Bengaluru,Maharashtra,388,43
P04794,Nike Footwea Model 7051,Footwear,Nike,9951,4.8,Nike footwear product with premium features.,Seller_89,Kolkata,Gujarat,42,33
P04795,Wrogn Clothin Model 1534,Clothing,Wrogn,109715,3.7,Wrogn clothing product with premium features.,Seller_435,Hyderabad,Karnataka,392,13
P04796,Levis Clothin Model 7147,Clothing,Levis,68780,3.6,Levis clothing product with premium features.,Seller_177,Delhi,Tamil Nadu,462,53
P04797,JBL Electronic Model 6147,Electronics,JBL,67657,3.2,JBL electronics product with premium features.,Seller_345,Mumbai,Gujarat,112,59
P04798,LG Home Appliance Model 4266,Home Appliances,LG,132939,4,LG home appliances product with premium features.,Seller_220,Delhi,Maharashtra,308,24
P04799,Samsung Home Appliance Model 7378,Home Appliances,Samsung,64925,4.2,Samsung home appliances product with premium features.,Seller_477,Chennai,West Bengal,84,39
P04800,Asus Laptop Model 6930,Laptops,Asus,936,4.4,Asus laptops product with premium features.,Seller_249,Hyderabad,West Bengal,346,15
P04801,Wrogn Clothin Model 4384,Clothing,Wrogn,71146,3,Wrogn clothing product with premium features.,Seller_88,Kolkata,West Bengal,63,24
P04802,Levis Clothin Model 4727,Clothing,Levis,40910,3.7,Levis clothing product with premium features.,Seller_175,Kolkata,Maharashtra,285,25
P04803,Asus Laptop Model 2597,Laptops,Asus,23442,3.4,Asus laptops product with premium features.,Seller_131,Mumbai,Gujarat,352,46
P04804,Puma Clothin Model 245,Clothing,Puma,92461,3.5,Puma clothing product with premium features.,Seller_68,Chennai,Gujarat,72,61
P04805,Puma Clothin Model 6125,Clothing,Puma,105671,4.8,Puma clothing product with premium features.,Seller_258,Pune,Tamil Nadu,463,35
P04806,Sony Electronic Model 316,Electronics,Sony,115275,3.3,Sony electronics product with premium features.,Seller_37,Delhi,Telangana,96,26
P04807,Puma Clothin Model 3120,Clothing,Puma,55845,4,Puma clothing product with premium features.,Seller_480,Mumbai,West Bengal,400,31
P04808,Asus Laptop Model 7798,Laptops,Asus,41811,3.9,Asus laptops product with premium features.,Seller_125,Delhi,Telangana,64,57
P04809,Bata Footwea Model 7292,Footwear,Bata,76693,3.9,Bata footwear product with premium features.,Seller_315,Chennai,Tamil Nadu,406,65
P04810,Apple Mobile Model 4898,Mobiles,Apple,101172,4.1,Apple mobiles product with premium features.,Seller_229,Ahmedabad,Gujarat,150,19
P04811,Whirlpool Home Appliance Model 4498,Home Appliances,Whirlpool,51124,4.6,Whirlpool home appliances product with premium features.,Seller_104,Kolkata,Telangana,177,63
P04812,Asus Laptop Model 6798,Laptops,Asus,132585,3.5,Asus laptops product with premium features.,Seller_418,Pune,West Bengal,169,29
P04813,Bata Footwea Model 7294,Footwear,Bata,131736,3.4,Bata footwear product with premium features.,Seller_96,Pune,Delhi,38,50
P04814,Vivo Mobile Model 3481,Mobiles,Vivo,28427,4,Vivo mobiles product with premium features.,Seller_306,Pune,Karnataka,124,38
P04815,Xiaomi Mobile Model 9186,Mobiles,Xiaomi,140286,3.4,Xiaomi mobiles product with premium features.,Seller_103,Mumbai,West Bengal,163,12
P04816,LG Home Appliance Model 1826,Home Appliances,LG,104635,3.8,LG home appliances product with premium features.,Seller_277,Pune,Delhi,127,54
P04817,Acer Laptop Model 1055,Laptops,Acer,31555,4.7,Acer laptops product with premium features.,Seller_114,Chennai,Delhi,36,14
P04818,Allen Solly Clothin Model 4048,Clothing,Allen Solly,147982,4,Allen Solly clothing product with premium features.,Seller_466,Mumbai,Karnataka,248,31
P04819,Puma Clothin Model 5302,Clothing,Puma,22439,3,Puma clothing product with premium features.,Seller_194,Kolkata,Maharashtra,256,53
P04820,Dell Laptop Model 6326,Laptops,Dell,92892,3.1,Dell laptops product with premium features.,Seller_204,Pune,Delhi,210,22
P04821,Lenovo Laptop Model 8201,Laptops,Lenovo,145053,4.3,Lenovo laptops product with premium features.,Seller_68,Delhi,Karnataka,53,70
P04822,Sony Electronic Model 7083,Electronics,Sony,26329,4.9,Sony electronics product with premium features.,Seller_398,Bengaluru,Karnataka,22,53
P04823,HP Laptop Model 1088,Laptops,HP,139069,3.6,HP laptops product with premium features.,Seller_40,Chennai,Gujarat,245,63
P04824,Boat Electronic Model 6566,Electronics,Boat,35936,4.4,Boat electronics product with premium features.,Seller_453,Mumbai,Maharashtra,288,61
P04825,JBL Electronic Model 3113,Electronics,JBL,111094,4.1,JBL electronics product with premium features.,Seller_215,Chennai,Maharashtra,273,27
P04826,Nike Footwea Model 6511,Footwear,Nike,146353,4.9,Nike footwear product with premium features.,Seller_345,Delhi,Maharashtra,148,5
P04827,Adidas Footwea Model 7817,Footwear,Adidas,51669,3.1,Adidas footwear product with premium features.,Seller_352,Ahmedabad,Maharashtra,472,35
P04828,Acer Laptop Model 393,Laptops,Acer,51419,4.2,Acer laptops product with premium features.,Seller_309,Delhi,Maharashtra,467,6
P04829,Wrogn Clothin Model 3001,Clothing,Wrogn,104580,4.6,Wrogn clothing product with premium features.,Seller_247,Pune,West Bengal,90,36
P04830,Puma Footwea Model 8515,Footwear,Puma,85853,4.8,Puma footwear product with premium features.,Seller_230,Delhi,Maharashtra,118,21
P04831,Adidas Footwea Model 8831,Footwear,Adidas,31023,4.8,Adidas footwear product with premium features.,Seller_481,Delhi,Delhi,305,26
